#OTUID	KOSMOSD15_M1AS_UU	KOSMOSD15_MPAS_UU	KOSMOSD1_M1BS_UU	KOSMOSD1_MPBS_UU	KOSMOSD24_M1AS_UU	KOSMOSD24_MPAS_UU	KOSMOSD32_M1AS_UU	KOSMOSD32_MPAS_UU	KOSMOSD36_M1AS_UU	KOSMOSD36_MPAS_UU	KOSMOSD42_M1AS_UU	KOSMOSD42_MPAS_UU	KOSMOSD48_M1AS_UU	KOSMOSD48_MPAS_UU	KOSMOSD8_M1AS_UU	KOSMOSD8_MPAS_UU
ASV_27625	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0
ASV_27626	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
ASV_27627	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ASV_27628	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0
ASV_27629	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ASV_27630	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ASV_27672	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27673	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27674	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0
ASV_27675	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27676	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0
ASV_27677	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27678	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_27680	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_27681	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_27682	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_27683	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
ASV_27684	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
ASV_27685	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0
ASV_27686	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0
ASV_27687	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ASV_27688	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ASV_27689	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
ASV_27730	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV_27731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_27759	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27760	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27761	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27762	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27769	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ASV_27770	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ASV_27771	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
ASV_27772	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_27773	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV_27774	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ASV_27775	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ASV_27776	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ASV_27777	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ASV_27807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ASV_27860	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27861	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27869	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27870	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27871	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27877	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ASV_27878	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ASV_27879	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ASV_27880	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_27881	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ASV_27882	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ASV_27883	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27884	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27885	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27886	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_27887	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_27888	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ASV_27889	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ASV_27937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV_27938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV_27974	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27982	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27983	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27987	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27991	0	0	0	0	0	0	4	0	5	3	0	0	4	0	0	2
ASV_27994	0	0	0	0	0	0	0	17	0	3	0	0	0	0	0	0
ASV_27995	11	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0
ASV_27998	0	0	0	0	0	0	3	1	3	0	3	0	5	0	0	0
ASV_27999	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28002	0	0	0	0	2	0	1	0	5	0	2	0	3	0	0	0
ASV_28003	0	0	0	0	0	0	0	3	0	0	2	8	0	0	0	0
ASV_28008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV_28015	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0
ASV_28016	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV_28021	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV_28022	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ASV_28025	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_28026	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ASV_28027	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ASV_28028	1	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0
ASV_28029	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0
ASV_28030	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0
ASV_28040	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28041	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28042	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0
ASV_28052	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
ASV_28067	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28068	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28071	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_28072	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_28073	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ASV_28087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
