asv,KOSMOS-D1-M1BS,KOSMOS-D1-MPBS,KOSMOS-D15-DW2,KOSMOS-D15-M1AS,KOSMOS-D15-MPAS,KOSMOS-D24-M1A,KOSMOS-D24-MPAS,KOSMOS-D3-control1,KOSMOS-D3-control2,KOSMOS-D32-M1AS,KOSMOS-D32-MPAS,KOSMOS-D36-M1AS,KOSMOS-D36-MPAS,KOSMOS-D42-M1AS,KOSMOS-D42-MPAS,KOSMOS-D48-M1AS,KOSMOS-D48-MPAS,KOSMOS-D8-DW1,KOSMOS-D8-DW2,KOSMOS-D8-M1AS,KOSMOS-D8-MPAS,taxonomy
632803fe6d6e1dae91b98c3fa9928e61,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfuromonadales;D_4__Desulfuromonadaceae;D_5__Desulfuromonas
fa3386835c20ef16b81c8384f0a95b88,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__uncultured
00bd825f7a4324a92d3c55557f3fca66,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
04a578d460f7a210f19de4838faaa9bc,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__Oligoflexaceae;D_5__uncultured;D_6__uncultured bacterium
30bd162f6cff5f19ca231b75d9a667d4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
ceefc6ac46201157feb17ed128e03ffb,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__uncultured;D_6__uncultured bacterium
6ec95d9f175ea43fbca25b1875ce2764,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
0474eaf842297ec00037badbf0b4cbb7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__uncultured
1ba7e5c55404e62ab1f12261c57a7203,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
85851667e70c685c71b53200f557fd6e,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__uncultured;D_5__uncultured bacterium;D_6__uncultured bacterium
1e31982ea003ca4e63e6ae996278dc55,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
43ee5bf7dfe888c99c0541da86018684,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
3d4aa6bc376df942e59a6351e2c086d7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__uncultured;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
b678a6dccd62966a81a8c6a090211996,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Gallionellaceae;D_5__Candidatus Nitrotoga;D_6__uncultured bacterium
c0ea5bc2a3f3c4a565ed7aa163eb12e5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
f3f5c2f2cadd2263e11bd926d809efbf,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
fa7da347668c8b8b6b458902a07b2621,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
f212f7296943d06fb020499eac9314e6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
43b4dfb2025015d6e1862af1e9f1055f,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae;D_5__Desulfobacula
6cd114ebfabd10f7682ec3bc32b2daf0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Methylococcales;D_4__Methylomonaceae
ad660857243a261b3cc45778a6238b3a,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Opitutaceae;D_5__Lacunisphaera;D_6__uncultured bacterium
18e969a03e9f38ec98f9a05053c7afe6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Nitrospirae;D_2__Thermodesulfovibrionia;D_3__uncultured;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
b37546a5f5d8942e2445bc3f42f3c292,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
e961b07795ea2341d1e95ef691779ecc,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
f258720721bfda775b7f03cda4acbdd8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
ac3a90d2dfa124b3e03d724b3774346b,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
8cb81cec1d8e976767d84c0f0f995373,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Omnitrophicaeota;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
e42bd148d55898f2645a4bd596fb91d7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__11-24;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
af8acd827a3b5b7402237beb631eb572,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae
be6486bef11917cb5305307e669170bc,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Christensenellaceae;D_5__Christensenellaceae R-7 group;D_6__uncultured Clostridiaceae bacterium
0c6ad54ff2230b09ab940f0968deeee1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
e34ebbb5fe57554fd4e7d82864a7bc91,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Omnitrophicaeota;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
3c27d55df1b0984f929bee85f5ddfc47,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
0f58c6262adf796d2c226caf7a2c44b4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Omnitrophicaeota;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
2b70d8bb25156405dcd20645ae0a1e3a,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Pleomorphomonadaceae;D_5__Pleomorphomonas;Ambiguous_taxa
53882180e80a0cb694f5520f0108382a,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
9dd08b5d1436374a5af0907b02562a76,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Holosporales;D_4__Holosporaceae;D_5__uncultured;D_6__uncultured bacterium
20b4f7e9ced0f3105a023e5c5ad9929d,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
d0a5105246aee118e39ba45c70aa7eb5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__uncultured
6482afb527f8b7d8958b611d716a8ec7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__CCM11a;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
966091740c69164d374b9284ae0c6210,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Diplorickettsiales;D_4__Diplorickettsiaceae;D_5__uncultured
c657b920f8abbc594f5ca1cb7fbadfc4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
e8789c2b388671d78eb4d8210c66e2f0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Rickettsiaceae;D_5__uncultured;D_6__Sesamum indicum (sesame)
f60d5c4e9e8478e35061eac57b6e52b7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Verrucomicrobiaceae
1806153b2d36b8cdd1634d6358f3b356,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Rhodanobacteraceae;D_5__uncultured
2183df10b9e614af2c20c9abb699cd17,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__uncultured
90077668998a4538760c23f7893f2962,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,D_0__Bacteria;D_1__Spirochaetes;D_2__MVP-15;D_3__uncultured Firmicutes bacterium;D_4__uncultured Firmicutes bacterium;D_5__uncultured Firmicutes bacterium;D_6__uncultured Firmicutes bacterium
74f887b8ca074fcc5ae29825af143887,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Prolixibacteraceae;D_5__Draconibacterium;D_6__uncultured bacterium
84e089a6acc8722a4ae789bbc3658319,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Unassigned
9e51a227033caf8c94a2ca2adcd761ba,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Unassigned
ef56dd91a5423c745c34868e8bcea243,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Pseudahrensia
4b31d481daa357c9d9b203dbc7131069,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Unassigned
067c347619f2c3715181df3a3d437232,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bradymonadales;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
2299629c68cfa9ba5d0dfddfbe6dc5b5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__uncultured
d8dceb478c767bceff238816531b478d,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Unassigned
35345b24189231ba27b2b379c0f38f92,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Nocardioidaceae;D_5__Nocardioides
b1b6740f1474a463377ca6cdfe4449c4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Loktanella
48af8ebbb4ffc17623b39dc9b82dc627,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__Maricaulis
73646fd50b25450792f5f08d64443cde,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Unassigned
6936fa343b1efb4f0c935794daad24ed,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__uncultured;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
51e04f3a1ee680d8eb1768ed8cb8a487,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,Unassigned
c173d81b2324bcb33f8185e7e25fc311,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,Unassigned
1b5154f4dbfc0bf7ee9a46ea3c08beb6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,Unassigned
829115d8adba3444c4ab1f6d7b343f73,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria;D_3__Ignavibacteriales;D_4__Melioribacteraceae;D_5__IheB3-7;D_6__uncultured bacterium
c4b88261cda9213aeb66832f72e4acab,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavobacterium
4f1ec75e28827cdd5829de7998dc1660,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,Unassigned
5581374746434e4a0263376849063deb,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Micrococcaceae;D_5__Glutamicibacter
9e3ed0f193cafc1c26ad2038448c4358,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__uncultured;Ambiguous_taxa
552dbee4dd319071b41d19309756eada,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria;D_3__Campylobacterales;D_4__Thiovulaceae;D_5__Sulfurimonas;D_6__uncultured bacterium
1a0b00c742f54e56da16370a8fa288a0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,Unassigned
7077600eba7e9df2f156e8d746c9e50c,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,Unassigned
d2481116be9cad16caf226240c3bdaf5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__uncultured
62f41af7c98933dc661c4a36978466b2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,Unassigned
4380e38bfbe41c0c4b5a25a6f1870616,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria
dfe0b8f2041b7909ee375bbaa0a2c743,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;D_6__uncultured marine bacterium
1bf5a669fc46b2d6dbcd937797ed7469,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Microbacteriaceae;D_5__Chryseoglobus
e6c2c395e48398bc54d858d4e76fa372,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Hyphomicrobium;D_6__uncultured bacterium
b2ea12ce34a594d47d756fc53bdfea85,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,Unassigned
2293b97a96df4067b06dfb22b836444a,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,Unassigned
55304abd2f472c0d2ebddc9c3aa8dcd4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Pseudonocardiales;D_4__Pseudonocardiaceae;D_5__Pseudonocardia
e7e55285b8801381fd9bdd5c30b72785,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__uncultured;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa
0cd1893ba4d11a0c5f6ba8c9a65ed8df,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae;D_5__Grimontia
ea5793698b071df123603501a10992e1,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Spongiimonas
002b58a4c1b54445ee5fb702c68ece44,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,Unassigned
58a83e723ffa614d57e132720ae73fca,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Marinifilaceae;D_5__Marinifilum
dcc38f9d3a0d12e5604cfc23f830b7e6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;D_5__Crocinitomix
ef1f7659cbd9421d4e5659abc2e263eb,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae
cd2708c7d1e9ffde64cad4fc34160a2e,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Halomonadaceae;D_5__Salinicola
d79466059d293a9511cf8852cd07afdd,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae
e74f8c938a380b978dcccebe9b7687e7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Izimaplasmatales;D_4__Izimaplasmataceae;D_5__Izimaplasma
518bd516bdbc92ab18523eca8e39bff9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Pusillimonas
468f61c16434306210ab941a352bf984,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae;D_5__Alteromonas
f6c7707c5ea7197b8b29e915f47a0e64,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,Unassigned
d575b9b645dbc83257bc273dfdb2217a,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,Unassigned
aa27a458d67b72b733516d01ecd5f7c9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Microtrichaceae;D_5__Sva0996 marine group
cf399fb10a07dde5b99f9aba78bbfbe9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Rubinisphaeraceae;D_5__uncultured
b1b681111d0d52162ea20993352c2261,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Parvibaculales;D_4__OCS116 clade;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium
08f671593e7584869ff5cc74c9df6db6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Mesoflavibacter;Ambiguous_taxa
765d88da69ef056bb5951738945c711b,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,Unassigned
7c2bddc3b41dfc3232cbba7be3d44494,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;D_6__uncultured delta proteobacterium
b2e6f148a72b1a8077824077b2f2f620,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobulbaceae
0b14ac2073ed81cf53a4ee061b3a1262,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Anaerolineales;D_4__Anaerolineaceae;D_5__uncultured
10fad3653fa2ee7eeb85f5ecca5d1c7f,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidetes BD2-2
1083e199dcdb58d3911b456447e6d4e4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria;D_3__Campylobacterales;D_4__Thiovulaceae;D_5__Sulfurimonas;D_6__uncultured bacterium
e3948b5ce32de8ae2c65b9e24a9cdb13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,Unassigned
fbb5bb9c6ce4f58c3277d43eb14ecc3e,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,Unassigned
c73fe802fc645e6c4df2980e3156a3e5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiales vadinBB60 group;D_5__uncultured bacterium;D_6__uncultured bacterium
e752a4a85d5d3ec23f49c7be66900b34,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,Unassigned
165f4c9b16408cafe18730d88f7ff5c0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,Unassigned
f83940601c18457f2ccc7686711aa33e,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Shewanellaceae;D_5__Ferrimonas
9d4ab864be099e4a58a9f4a4aee426b6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Rickettsiaceae;D_5__Candidatus Megaira
b8f830b0833acec921849f96ef1705b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,Unassigned
0fbd4714a84ecf913ce9bc63d06f972e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae
6d15229cd7f9ad46602084392df3a798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,Unassigned
7c35aa950f3ab580cc9ccb6f9d5803f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__uncultured
b3c98cef08081b94f4817eab8381653b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria;D_3__Ignavibacteriales;D_4__Melioribacteraceae;D_5__IheB3-7;D_6__uncultured bacterium
39597fb44a181388e20124e94fd07ca4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Filomicrobium
